id,sumodb_id,nsk_id,ring_name,current_rank,height,weight,total_wins,total_losses,total_matches,rank_group,age,win_rate,debut_year,tenure,ichimon
8562,11569,0,Mizunogawa,Retired,0.0,0.0,12,9,21,4,0,57.14,1962,1,Unaffilliated
1727,8076,0,Tsuruarashi,Retired,179.0,100.0,36,34,70,4,64,51.43,1976,2,Unaffilliated
2572,4244,0,Maedahana Eisuke,Retired,177.0,114.0,275,258,533,4,84,51.59,1956,12,Takasago
7762,11009,0,Yashirogata,Retired,0.0,0.0,4,4,8,4,0,50.0,1957,1,Unaffilliated
5865,1528,0,Ogiryu,Retired,183.5,125.5,120,104,224,4,59,53.57,1985,6,Nishonoseki
4739,2913,0,Yamura Sho,Retired,170.0,116.0,4,3,7,4,37,57.14,2003,0,Nishonoseki
6616,7278,0,Wakaaoba,Retired,176.0,77.0,48,92,140,4,57,34.29,1983,3,Unaffilliated
6336,1789,0,Ono,Retired,181.3,114.8,27,25,52,4,52,51.92,1988,1,Dewanoumi
4215,11769,0,Daishi Miyuki,Retired,175.0,127.5,73,96,169,4,31,43.2,2009,4,Unaffilliated
260,12495,3886,Hokutosakae,Jonidan,188.0,136.0,132,125,257,3,25,51.36,2018,6,Takasago
4251,6532,0,Daikamifusa Shunsaku,Retired,172.0,119.3,167,160,327,4,35,51.07,2005,8,Isegahama
4544,7172,0,Fukamachi Yoshiaki,Retired,167.0,125.0,26,23,49,4,36,53.06,2007,1,Nishonoseki
4072,12293,0,Sekino Jin,Retired,175.0,105.0,4,3,7,4,24,57.14,2016,1,Nishonoseki
7428,10433,0,Kashiwawaka,Retired,0.0,0.0,25,47,72,4,0,34.72,1953,6,Unaffilliated
2633,8542,0,Tochinoryu,Retired,182.0,75.0,127,139,266,4,80,47.74,1963,7,Dewanoumi
3634,1011,0,Hakuba Takeshi,Retired,186.0,126.2,347,303,650,4,41,53.38,2000,11,Unaffilliated
2911,4222,0,Hibikiya Kageo,Retired,176.0,109.0,198,226,424,4,85,46.7,1955,11,Takasago
4079,12208,0,Matsushima Yuta,Retired,177.0,145.0,20,36,56,4,32,35.71,2015,1,Takasago
8765,11082,0,Yamasaki,Retired,0.0,0.0,26,14,40,4,0,65.0,1958,1,Unaffilliated
6219,2159,0,Toi Junji,Retired,173.0,97.0,3,4,7,4,51,42.86,1990,1,Unaffilliated
6659,7270,0,Kamiyama Susumu#,Retired,182.5,125.0,97,95,192,4,57,50.52,1983,4,Dewanoumi
3549,923,0,Kumago Katsuhiko,Retired,185.0,133.0,161,168,329,4,41,48.94,1999,8,Takasago
6566,7281,0,Mutsunoiwa Satoshi#,Retired,177.0,84.0,82,90,172,4,57,47.67,1983,4,Isegahama
8589,11556,0,Sumiyoshi,Retired,0.0,0.0,3,4,7,4,0,42.86,1963,0,Unaffilliated
4912,12,0,Kotonishiki Katsuhiro,Retired,177.0,133.0,663,557,1220,4,56,54.34,1984,16,Nishonoseki
4047,576,0,Kaishoryu Kuniaki,Retired,196.0,149.5,310,264,574,4,45,54.01,1995,15,Unaffilliated
6663,7360,0,Wakabiryu Hisayuki#,Retired,184.0,89.0,56,84,140,4,56,40.0,1983,3,Unaffilliated
1428,7717,0,Kotoazuma,Retired,170.0,71.0,14,21,35,4,61,40.0,1979,1,Nishonoseki
7052,7222,0,Fuunji,Retired,0.0,0.0,4,3,7,4,0,57.14,1987,1,Unaffilliated
8349,11357,0,Nakanokawa,Retired,0.0,0.0,20,29,49,4,79,40.82,1961,1,Nishonoseki
8301,11268,0,Akasaka,Retired,0.0,0.0,65,73,138,4,81,47.1,1959,3,Isegahama
6447,6711,0,Komaoumi Nobuo#,Retired,190.5,123.0,154,147,301,4,59,51.16,1981,7,Nishonoseki
1227,2681,0,Taiji,Retired,0.0,0.0,34,36,70,4,60,48.57,1980,2,Nishonoseki
3259,6765,0,Daishoko Akira,Retired,174.0,141.0,237,257,494,4,36,47.98,2007,12,Tokisuzake
3880,428,0,Koganefuji Akihiro,Retired,179.5,140.0,253,223,476,4,51,53.15,1989,13,Takasago
3540,571,0,Matsumidori Tetsuya,Retired,188.5,141.0,282,240,522,4,43,54.02,1997,13,Nishonoseki
7481,6889,0,Kotonohana,Retired,0.0,0.0,112,98,210,4,87,53.33,1955,7,Nishonoseki
2822,5640,0,Tamanobori Mitsuo#,Retired,173.5,97.0,80,61,141,4,76,56.74,1963,4,Nishonoseki
6384,1754,0,Tamaarashi,Retired,178.0,105.0,46,46,92,4,52,50.0,1987,4,Nishonoseki
4415,11872,0,Kotodoi Fumiya,Retired,168.0,132.0,5,9,14,4,30,35.71,2010,0,Nishonoseki
6898,4767,0,Kotofujimi,Retired,182.0,96.0,13,28,41,4,59,31.71,1981,1,Nishonoseki
2617,8830,0,Yamakita,Retired,174.0,75.0,20,36,56,4,73,35.71,1967,3,Nishonoseki
2389,8417,0,Genjimine,Retired,181.5,80.0,155,158,313,4,80,49.52,1962,8,Unaffilliated
6788,7501,0,Matsuda,Retired,170.6,96.0,71,77,148,4,59,47.97,1981,43,Unaffilliated
5929,2666,0,Hirota Kazuma,Retired,174.0,110.0,3,4,7,4,45,42.86,1995,0,Isegahama
7257,5701,0,Kisenoyama,Retired,0.0,0.0,2,1,3,4,0,66.67,1980,1,Unaffilliated
6105,2481,0,Kotokanda Kentaro,Retired,179.0,95.0,0,4,4,4,47,0.0,1993,0,Nishonoseki
8312,11128,0,Daisetsuzan,Retired,0.0,0.0,77,80,157,4,83,49.04,1958,4,Dewanoumi
522,12627,4018,Takasu,Jonidan,174.0,128.0,77,84,161,3,20,47.83,2020,4,Nishonoseki
2115,8851,0,Kurohyo Yoshio#,Retired,180.0,80.0,116,125,241,4,72,48.13,1968,6,Dewanoumi
5064,295,0,Kairanzan Shiro,Retired,185.0,110.5,196,209,405,4,51,48.4,1989,10,Unaffilliated
6552,7560,0,Takatsukasa,Retired,180.0,76.0,45,67,112,4,57,40.18,1983,3,Dewanoumi
7612,10888,0,Wakabanjaku,Retired,0.0,0.0,84,98,182,4,85,46.15,1956,6,Isegahama
8355,11373,0,Tochiwashi,Retired,0.0,0.0,65,54,119,4,83,54.62,1960,3,Dewanoumi
5494,2065,0,Harunayama Norio,Retired,186.5,172.0,113,118,231,4,51,48.92,1990,5,Dewanoumi
6541,7346,0,Kotoide,Retired,174.5,75.0,17,25,42,4,55,40.48,1985,1,Nishonoseki
6548,7651,0,Kiyowaka,Retired,177.0,125.0,33,35,68,4,56,48.53,1984,2,Isegahama
3624,443,0,Fukunonada Takashi,Retired,178.5,128.0,264,315,579,4,49,45.6,1991,14,Tokisuzake
2741,5184,0,Igarashi Isamu#,Retired,0.0,0.0,171,176,347,4,84,49.28,1959,9,Tokisuzake
6815,7496,0,Nishikiyama Masataka#,Retired,179.6,116.0,85,83,168,4,61,50.6,1980,5,Unaffilliated
64,12273,3665,Daiamami,Juryo,185.0,192.0,357,356,713,2,29,50.07,2016,8,Tokisuzake
1208,4309,0,Jakuetsu Hideo,Retired,183.0,118.0,310,274,584,4,72,53.08,1967,14,Nishonoseki
3282,6770,0,Tenkaiho Takayuki,Retired,184.0,189.0,367,365,732,4,40,50.14,2007,12,Dewanoumi
1186,4320,0,Kusatake Koichi,Retired,184.0,120.0,244,219,463,4,67,52.7,1973,11,Unaffilliated
4252,1230,0,Miyamaru Tadanari,Retired,179.0,134.0,239,227,466,4,41,51.29,2002,11,Unaffilliated
263,12466,3857,Daiyusho,Jonokuchi,176.0,134.0,122,86,208,3,22,58.65,2018,6,Tokisuzake
4431,860,0,Kirinishiki Takao,Retired,185.5,135.5,217,224,441,4,42,49.21,1998,12,Unaffilliated
153,2892,2536,Ryusei,Makushita,181.0,120.0,444,429,873,3,38,50.86,2003,21,Tokisuzake
6060,2617,0,Ayumifuji Ryuji,Retired,181.0,79.0,3,4,7,4,46,42.86,1994,1,Isegahama
6375,1909,0,Fukagawa,Retired,183.6,92.5,44,75,119,4,54,36.97,1986,3,Unaffilliated
5668,2501,0,Takano Yoshiyuki,Retired,182.0,96.0,51,61,112,4,47,45.54,1993,3,Takasago
3651,289,0,Murayoshi Susumu,Retired,178.0,150.5,280,268,548,4,49,51.09,1994,13,Nishonoseki
43,6599,2895,Tochinoshin,Retired,192.0,162.0,681,615,1296,4,37,52.55,2006,17,Dewanoumi
6268,1744,0,Tomonoumi,Retired,179.0,118.5,88,94,182,4,54,48.35,1986,6,Nishonoseki
4165,6767,0,Tochinowaka Michihiro,Retired,196.0,179.5,267,244,511,4,36,52.25,2007,8,Dewanoumi
2946,5301,0,Otokachi Teruo#,Retired,0.0,0.0,111,99,210,4,81,52.86,1961,5,Nishonoseki
5387,2574,0,Shimada Tetsuya,Retired,173.0,115.0,71,69,140,4,46,50.71,1994,4,Unaffilliated
5305,1902,0,Fusanosato Moriyuki#,Retired,185.0,101.5,200,186,386,4,54,51.81,1988,10,Unaffilliated
6711,7347,0,Kototashiro,Retired,0.0,0.0,6,8,14,4,0,42.86,1986,0,Nishonoseki
6159,2403,0,Susaki Yoshitsugu,Retired,188.5,87.1,4,3,7,4,49,57.14,1993,0,Nishonoseki
6269,1480,0,Kiyotakara Yoshinori#,Retired,182.0,150.2,170,165,335,4,58,50.75,1982,8,Isegahama
7051,7230,0,Masui,Retired,0.0,0.0,4,10,14,4,0,28.57,1987,1,Unaffilliated
5300,1649,0,Kosenryu Kazuhiko#,Retired,184.0,175.5,210,178,388,4,53,54.12,1987,10,Takasago
2655,5216,0,Naito Shigekiyo#,Retired,176.0,85.0,64,34,98,4,77,65.31,1966,3,Nishonoseki
5044,886,0,Shohakuyama Kosuke,Retired,182.0,125.0,6,8,14,4,43,42.86,1999,0,Unaffilliated
8257,5194,0,Ito Atsushi#,Retired,0.0,0.0,80,83,163,4,84,49.08,1958,4,Isegahama
194,12587,3978,Oshoryu,Makushita,178.0,172.0,107,67,174,3,28,61.49,2019,5,Nishonoseki
3412,1040,0,Tokinowaka Fumiya,Retired,190.0,138.0,325,311,636,4,39,51.1,2000,17,Nishonoseki
5055,600,0,Anseiryu Masakazu,Retired,175.2,121.5,98,93,191,4,46,51.31,1994,5,Isegahama
5447,2688,0,Matsumotoyama Hibiki,Retired,179.0,117.0,17,11,28,4,44,60.71,1996,1,Nishonoseki
7120,7755,0,Umeakira,Retired,0.0,0.0,4,3,7,4,0,57.14,1986,1,Unaffilliated
2319,8828,0,Seiryu#,Retired,173.0,100.0,59,67,126,4,72,46.83,1968,4,Dewanoumi
5792,2126,0,Nanzan Shuko,Retired,188.0,149.0,38,26,64,4,53,59.38,1990,2,Unaffilliated
1371,3966,0,Oikawa Teruhisa,Retired,176.0,120.0,161,202,363,4,88,44.35,1952,10,Takasago
2970,5386,0,Hokkai#,Retired,0.0,0.0,166,157,323,4,86,51.39,1957,8,Dewanoumi
8285,11192,0,Morinaga,Retired,0.0,0.0,93,89,182,4,82,51.1,1959,4,Dewanoumi
689,12015,0,Gokushindo Takahiro,Retired,179.0,133.0,211,149,360,4,28,58.61,2012,10,Takasago
4115,6481,0,Yoyonohana Yamato,Retired,193.0,134.0,200,217,417,4,35,47.96,2005,10,Unaffilliated
5042,897,0,Matsunaga Kenta,Retired,180.0,120.0,3,4,7,4,44,42.86,1999,0,Unaffilliated
2841,8665,0,Daiozu#,Retired,0.0,0.0,192,204,396,4,82,48.48,1958,10,Isegahama
3749,81,0,Wakakosho Taihei,Retired,184.5,176.0,415,400,815,4,49,50.92,1990,15,Unaffilliated
5750,1979,0,Tosaryu Norio,Retired,177.0,113.5,83,95,178,4,51,46.63,1989,4,Unaffilliated
8116,8755,0,Chiyoarashi,Retired,0.0,0.0,0,1,1,4,0,0.0,1967,57,Unaffilliated
1088,7505,0,Tochitajima,Retired,173.0,100.0,87,123,210,4,63,41.43,1978,6,Dewanoumi
223,12058,3448,Daishoki,Sandanme,184.0,146.0,230,227,457,3,27,50.33,2013,11,Tokisuzake
4750,2840,0,Toshiazuma Yoshitsune,Retired,180.0,103.0,13,16,29,4,40,44.83,2003,1,Dewanoumi
6720,7398,0,Wakai,Retired,0.0,0.0,14,14,28,4,0,50.0,1986,1,Unaffilliated
862,1434,0,Edononami Seiji#,Retired,171.0,112.0,150,168,318,4,65,47.17,1974,8,Nishonoseki
2091,8923,0,Matsutoyama,Retired,174.0,94.0,68,113,181,4,70,37.57,1969,5,Unaffilliated
4192,12038,0,Sato Fumiyasu,Retired,184.0,157.6,40,30,70,4,29,57.14,2012,2,Dewanoumi
3305,9110,0,Aokishin Miki,Retired,174.0,118.7,213,165,378,4,35,56.35,2008,10,Dewanoumi
2854,5584,0,Konoyama# Asao#,Retired,178.0,95.0,42,49,91,4,75,46.15,1966,2,Tokisuzake
2215,8633,0,Muramatsu,Retired,189.0,79.0,130,199,329,4,77,39.51,1964,8,Isegahama
222,12549,3940,Hokutoiwa,Sandanme,179.0,114.0,108,101,209,3,21,51.67,2019,5,Takasago
368,12051,3442,Ishiura,Retired,174.0,110.0,350,321,671,4,34,52.16,2013,10,Isegahama
6740,4986,0,Iwata Yoshihisa#,Retired,175.0,110.0,21,21,42,4,55,50.0,1984,1,Dewanoumi
1432,7920,0,Kiyotsukuba Yoichi#,Retired,172.0,74.0,23,33,56,4,61,41.07,1978,1,Isegahama
4263,492,0,Koryuyama Takahiro,Retired,174.5,118.5,354,362,716,4,45,49.44,1995,18,Unaffilliated
1294,4292,0,Hikarinoyama Kanemitsu#,Retired,184.0,120.0,354,333,687,4,73,51.53,1965,15,Unaffilliated
5717,1316,0,Shirasaki Toyo,Retired,178.0,136.0,64,59,123,4,53,52.03,1993,3,Unaffilliated
6773,7641,0,Yahagi Masafumi,Retired,178.0,104.0,5,9,14,4,56,35.71,1984,0,Nishonoseki
4364,6766,0,Kiyoseumi Takayuki,Retired,182.0,182.5,157,129,286,4,40,54.9,2007,4,Unaffilliated
8631,11186,0,Tanakaiwa,Retired,0.0,0.0,40,38,78,4,0,51.28,1959,2,Unaffilliated
3897,314,0,Daihoyama Atsushi,Retired,186.0,148.0,389,391,780,4,47,49.87,1993,19,Unaffilliated
8241,11153,0,Asaisami#,Retired,0.0,0.0,131,137,268,4,85,48.88,1958,7,Takasago
3099,12586,0,Shiryu,Retired,167.0,95.0,21,36,57,4,21,36.84,2019,2,Nishonoseki
3297,12108,0,Shingaku Hikaru,Retired,170.0,123.0,103,80,183,4,30,56.28,2013,5,Nishonoseki
7697,10779,0,Godaizan,Retired,0.0,0.0,36,44,80,4,0,45.0,1956,3,Unaffilliated
